doc_id	seg_id	sys	ref	hyp
GMW_CMN_20061123.0637-S1	5	nightingale	Vice-president of the Federation of China's Light Industry and chairman of the Leather Association of China, Xu Yong, noted that from 2000 till now the Leather Association of China has organized the annual &quot;Genuine Leather Emblem Cup&quot; design championship in the International Leather Goods City in Shiling Town of Guangzhou's Huadu District. This has continuously created a design atmosphere for the leather industry, encouraged original designs in Chinese leather goods, and raised the overall level of the group of professional leather goods designers.	Vice president of the China Federation of Light Industry, Xu Yong, the China Leather Industry Association, said that from 2000 to date, the China Leather Industry Association each year in Guangzhou Huadu Ling Lion international leather and leather City held a " leather Cup " design Grand Prix, and constantly create leather industry in the design of the atmosphere, to encourage Chinese leather and leather goods, designer of the original designs, upgrade the level of professional teams.
CNS_CMN_20061123.0049-S1	6	rosetta	Yet in the past, most provincial disciplinary committee secretaries were concurrently deputy secretaries of the provincial party committees.	In the past, the secretary of the Provincial Commission for Discipline Inspection of the Communist Party.
CNS_CMN_20061123.0049-S1	6	agile	Yet in the past, most provincial disciplinary committee secretaries were concurrently deputy secretaries of the provincial party committees.	In the past, most of the provincial discipline inspection commission secretary serve as deputy secretary of the provincial party committee.
CNS_CMN_20061123.0049-S1	6	nightingale	Yet in the past, most provincial disciplinary committee secretaries were concurrently deputy secretaries of the provincial party committees.	But in the past, most of the provincial Commission for Discipline Inspection of the CPC Central Committee, by the deputy secretary of the Provincial Party Committee concurrently.
GMW_CMN_20061128.0024-S1	6	rosetta	In the aim of achieving harmony and order in city traffic, ordinary people have already relinquished a fairly large part of their right to the road by allowing wider roads for the owners of private cars.	order harmonious urban traffic, civilians had been subject to a large part of the people, even broader path to a private car owners.
GMW_CMN_20061128.0024-S1	6	agile	In the aim of achieving harmony and order in city traffic, ordinary people have already relinquished a fairly large part of their right to the road by allowing wider roads for the owners of private cars.	Urban traffic in a harmonious and orderly manner, the civilian population has allowed a large portion of the road transportation, a broad road to a private car owners.
GMW_CMN_20061128.0024-S1	6	nightingale	In the aim of achieving harmony and order in city traffic, ordinary people have already relinquished a fairly large part of their right to the road by allowing wider roads for the owners of private cars.	From a moral point of view, the Government and the rich people should be grateful to them.
GMW_CMN_20061128.0024-S1	11	rosetta	But other than a few curses, what else can we do?	However, apart from the curse several audio, what can we do?
GMW_CMN_20061128.0024-S1	11	agile	But other than a few curses, what else can we do?	But apart from a few voice, what we can do?
GMW_CMN_20061128.0024-S1	11	nightingale	But other than a few curses, what else can we do?	However, apart from a few scolded, what can we do?
GMW_CMN_20061128.0024-S1	7	rosetta	Morally speaking, the government and the rich should actually feel greatly indebted to them.	morally speaking, the government and the rich people should be grateful to them.
GMW_CMN_20061128.0024-S1	7	agile	Morally speaking, the government and the rich should actually feel greatly indebted to them.	Morally speaking, the government and the people should be grateful to them.
GMW_CMN_20061128.0024-S1	9	rosetta	It seems that in their eyes, biking or walking is the obvious choice of ordinary people.	seems to be alive in their eyes, bicycle, foot is the natural choice of the civilian population.
GMW_CMN_20061128.0024-S1	9	agile	It seems that in their eyes, biking or walking is the obvious choice of ordinary people.	In the eyes of their walking, cycling, is the natural choice of civilians.
GMW_CMN_20061128.0024-S1	9	nightingale	It seems that in their eyes, biking or walking is the obvious choice of ordinary people.	It seems that in their eyes, cycling, walking alive civilians is of the of natural selection.
GMW_CMN_20061128.0024-S1	1	rosetta	Motorcycles and electric cars have both been banned. It's not even certain if we can take a bus now.	motorcycles, cars, a ban; buses now, are not necessarily be able to get on.
GMW_CMN_20061128.0024-S1	1	agile	Motorcycles and electric cars have both been banned. It's not even certain if we can take a bus now.	Motorcycles, electric, are banned; now, they may not be able to sit on.
GMW_CMN_20061128.0024-S1	1	nightingale	Motorcycles and electric cars have both been banned. It's not even certain if we can take a bus now.	Electric vehicles, motorcycles, were all banned; public transport vehicles, and now would not be able to sit down.
GMW_CMN_20061128.0024-S1	4	rosetta	But the city of Guangzhou is so big that getting around on foot or by bike will be an extremely torturous affair.	However, is so big, walking or riding a bicycle on how painful it will be?
GMW_CMN_20061128.0024-S1	4	agile	But the city of Guangzhou is so big that getting around on foot or by bike will be an extremely torturous affair.	However, Guangzhou city so big, walking or cycling will be how much pain?
GMW_CMN_20061128.0024-S1	4	nightingale	But the city of Guangzhou is so big that getting around on foot or by bike will be an extremely torturous affair.	However, the Guangzhou city is so big, walking or riding a bicycle trip will be how painful things?
GMW_CMN_20061128.0024-S1	10	rosetta	As an ordinary person who cannot afford a private car, living in Guangzhou is simply too depressing.	as an ordinary people cannot afford to buy private cars in Guangzhou, life is too depressing.
GMW_CMN_20061128.0024-S1	10	agile	As an ordinary person who cannot afford a private car, living in Guangzhou is simply too depressing.	As an ordinary people cannot afford to buy private cars in Guangzhou, life is too depressing.
GMW_CMN_20061128.0024-S1	10	nightingale	As an ordinary person who cannot afford a private car, living in Guangzhou is simply too depressing.	As a can not afford to buy private cars in Guangzhou life of ordinary people, it is simply too depressed.
GMW_CMN_20061128.0024-S1	5	rosetta	Every citizen has his own right of the road. Citizens all have the right to independently choose when and how to use the road.	Every citizen is entitled to their own rights, when the road, the road, they have the right to choose.
GMW_CMN_20061128.0024-S1	5	agile	Every citizen has his own right of the road. Citizens all have the right to independently choose when and how to use the road.	Every citizen has the right to its own way, when and how, they all have the right to make their own choice.
GMW_CMN_20061128.0024-S1	5	nightingale	Every citizen has his own right of the road. Citizens all have the right to independently choose when and how to use the road.	Every citizen has the right to belong their own road, when, how will they be able to walk down the street, they have the right to make their own choice.
PDA_CMN_20061219.0023-S1	1	rosetta	(China New Agency, Dec. 18, Macau) The Macau SAR Foreign Economic Relations Department announced on the 18th that in October this year Macau export producers had a monthly average of 2.66 months of orders-on-hand, compared with the last quarter's 3.08 months and the year-on-year figure of 3.01 months.	China News Service, Macau, December 18th (Xinhua) The Macao SAR's foreign economic relations, were published on 18th October this year, Macao's export of monthly average of 2.66 months, compared with the previous quarter points to eight months and the same period last year for a month.
PDA_CMN_20061219.0023-S1	1	agile	(China New Agency, Dec. 18, Macau) The Macau SAR Foreign Economic Relations Department announced on the 18th that in October this year Macau export producers had a monthly average of 2.66 months of orders-on-hand, compared with the last quarter's 3.08 months and the year-on-year figure of 3.01 months.	The Macao Special Administrative Region (SAR), Macao, december 18 (Xinhua) Foreign Economic Relations Office announced on the 18th, in October this year, Macao's export manufacturers' orders-on-hand for an average of six months to eight months to 8 months, compared with the previous quarter and for the same period last year.
PDA_CMN_20061219.0023-S1	1	nightingale	(China New Agency, Dec. 18, Macau) The Macau SAR Foreign Economic Relations Department announced on the 18th that in October this year Macau export producers had a monthly average of 2.66 months of orders-on-hand, compared with the last quarter's 3.08 months and the year-on-year figure of 3.01 months.	Macao, December 18 (Xinhua) - The Macao SAR Office of Foreign Economic Relations, 18th, announced in October this year, macao's export manufacturers' orders-on-hand monthly average of 2.66 months, 3.08 months compared with the previous quarter, and three a month over the same period last year.
PDA_CMN_20061219.0023-S1	2	rosetta	In the third quarter of this year, the industry with the largest amount of export orders was the &quot;garment industry&quot; with 2.83 months, followed by the &quot;footwear industry&quot; and &quot;other industries,&quot; with 0.84 months and 0.95 months respectively in Macau.	Third quarter of this year, Macao has more export orders for the industry in the manufacturing of garments, 2.83 months, followed by the industry and other industries, respectively, of 0.84 months and 0.95 months.
PDA_CMN_20061219.0023-S1	2	agile	In the third quarter of this year, the industry with the largest amount of export orders was the &quot;garment industry&quot; with 2.83 months, followed by the &quot;footwear industry&quot; and &quot;other industries,&quot; with 0.84 months and 0.95 months respectively in Macau.	In the third quarter of this year, Macao has more export orders for the "garment manufacturing industry", three months, followed by "the" and "other", respectively down 0.95 and-months.
PDA_CMN_20061219.0023-S1	2	nightingale	In the third quarter of this year, the industry with the largest amount of export orders was the &quot;garment industry&quot; with 2.83 months, followed by the &quot;footwear industry&quot; and &quot;other industries,&quot; with 0.84 months and 0.95 months respectively in Macau.	In the third quarter of this year, Macao has more export orders in the " garment manufacturing industry ", 2.83 months, followed by the footwear industry " and " other industries ", a difference of 0.84 months and 0.95 months.
XIN_CMN_20061124.0139-S1	6	rosetta	China beat Iran 11-1.	China to 1:1 in Iran.
XIN_CMN_20061124.0139-S1	4	rosetta	China also won in another match that night playing Palestine. The score was 99-20.	The Chinese team in the evening the match, the score was.
XIN_CMN_20061124.0139-S1	4	agile	China also won in another match that night playing Palestine. The score was 99-20.	The Chinese team in the evening in another against the Palestinian team also won the match, is 99:20.
XIN_CMN_20061124.0139-S1	4	nightingale	China also won in another match that night playing Palestine. The score was 99-20.	The Chinese team in the evening's another match against the Palestinian team won the competition, the same score is 99:20.
XIN_CMN_20061124.0139-S1	1	agile	Xinhua News Agency, Kuala Lumpur, Nov. 24 (Correspondents Gong Bin and Xiong Ping) Though the 9th FESPIC Games do not officially open until the 25th, competition has already started on the 24th, and the Chinese team achieved victories in the day's three matches.	The first game of the Chinese delegation is also the first match of the current Games.
XIN_CMN_20061124.0139-S1	1	nightingale	Xinhua News Agency, Kuala Lumpur, Nov. 24 (Correspondents Gong Bin and Xiong Ping) Though the 9th FESPIC Games do not officially open until the 25th, competition has already started on the 24th, and the Chinese team achieved victories in the day's three matches.	Kuala Lumpur, November 24 (Xinhua) - Gong Bing, Xiong Ping) despite the ninth session of the Far South Sports Meet games before the formal opening on 25th, but the competition has already started in 24th, the Chinese delegation on the same day of the competition.
XIN_CMN_20061124.0139-S1	3	rosetta	The Chinese men's wheelchair basketball team were playing New Caledonia. In the end China won 103-26.	China men's wheelchair basketball team against new. As a result, the Chinese team 103:26 won.
XIN_CMN_20061124.0139-S1	3	agile	The Chinese men's wheelchair basketball team were playing New Caledonia. In the end China won 103-26.	Results of the men's wheelchair basketball team to New Caledonia, 103:26.
XIN_CMN_20061124.0139-S1	3	nightingale	The Chinese men's wheelchair basketball team were playing New Caledonia. In the end China won 103-26.	The Chinese men's wheelchair basketball team in the confrontation between New Caledonia and the team as a result, the Chinese team won 103: 26.
XIN_CMN_20061124.0139-S1	7	rosetta	According to the briefing by Ma Litao, deputy director of the Competition Department of the China Disabled Persons' Federation, the Chinese players were a little inhibited when the matches started on the first day of competition, but with the guidance of the coaches they very quickly adapted to the atmosphere. Although their opponents were rather weak, the team members played quite seriously. After all, the strong players are still to come.	according to CDPF race, the first-day, when the team competition the first over, but under the guidance of qualified coaches quickly adapt to the atmosphere, although relatively weak opponents, but the team are seriously, after all, the best is yet to come.
XIN_CMN_20061124.0139-S1	7	agile	According to the briefing by Ma Litao, deputy director of the Competition Department of the China Disabled Persons' Federation, the Chinese players were a little inhibited when the matches started on the first day of competition, but with the guidance of the coaches they very quickly adapted to the atmosphere. Although their opponents were rather weak, the team members played quite seriously. After all, the strong players are still to come.	According to Ma Tao, deputy director of the competition department of the Chinese of the CDPF, on the first day of the competition, Chinese players in the game, but under the guidance of coach quickly adapt to the atmosphere, although relatively weak, but the team more seriously, after all the powers.
XIN_CMN_20061124.0139-S1	7	nightingale	According to the briefing by Ma Litao, deputy director of the Competition Department of the China Disabled Persons' Federation, the Chinese players were a little inhibited when the matches started on the first day of competition, but with the guidance of the coaches they very quickly adapted to the atmosphere. Although their opponents were rather weak, the team members played quite seriously. After all, the strong players are still to come.	According to the China Disabled the arms race, Vice Minister Ma Li Tao competition, the Chinese team in the first days of the competition was somewhat cautious, but under the guidance of quickly adapt to the atmosphere, although the strength of the opponent is relatively weak, but the team members more seriously, after all, strong opponents lie ahead.
XIN_CMN_20061124.0139-S1	2	rosetta	The first match of the day for the Chinese team was also the first event of these Games.	The first match of the Chinese delegation is the first of the games of the competition.
XIN_CMN_20061124.0139-S1	2	nightingale	The first match of the day for the Chinese team was also the first event of these Games.	On the day of the Chinese delegation to the first game of the competition is also the first games.
XIN_CMN_20061124.0139-S1	5	rosetta	The day's other match for the Chinese team was a women's blind goalball match.	Another match on the same day, the Chinese delegation is blind.
XIN_CMN_20061124.0139-S1	5	agile	The day's other match for the Chinese team was a women's blind goalball match.	China beat Iran 11-1.
XIN_CMN_20061124.0139-S1	5	nightingale	The day's other match for the Chinese team was a women's blind goalball match.	The Chinese team defeated the Iranian team by eleven: one.
CNS_CMN_20061211.0507-S1	3	rosetta	Price control departments will strengthen management of fee charging in higher education, standardize cost structures, and increase the transparency of fees.	Departments in charge of pricing will strengthen the management of higher education fees and costs, improve the transparency of the charges.
CNS_CMN_20061211.0507-S1	3	agile	Price control departments will strengthen management of fee charging in higher education, standardize cost structures, and increase the transparency of fees.	Pricing departments will strengthen the management of higher education fees, and regulate the production costs, enhance the transparency of charges.
CNS_CMN_20061211.0507-S1	3	nightingale	Price control departments will strengthen management of fee charging in higher education, standardize cost structures, and increase the transparency of fees.	Pricing departments will strengthen the management, standardize the production cost of higher education fees, and to increase the transparency of their charges.
CNS_CMN_20061211.0507-S1	7	rosetta	They will continue to reduce excessively high drug prices, appropriately relax controls of low-priced drugs, and ensure the supply of clinical drugs.	continue to reduce the high price of drugs, appropriate relaxation of cheap drugs control, clinical medicine.
CNS_CMN_20061211.0507-S1	7	agile	They will continue to reduce excessively high drug prices, appropriately relax controls of low-priced drugs, and ensure the supply of clinical drugs.	Continue to lower the high prices of medicine and appropriate relaxation cheap drugs control, the clinical use of drugs.
CNS_CMN_20061211.0507-S1	7	nightingale	They will continue to reduce excessively high drug prices, appropriately relax controls of low-priced drugs, and ensure the supply of clinical drugs.	Continue to lower the high prices of medicines, and appropriate relaxation of cheap drug control, protection of clinical medicine needs.
CNS_CMN_20061211.0507-S1	2	rosetta	Bi Jingquan said that next year they will standardize education fees, working with relevant departments to seriously comply with the requirement of controlling the scale of enrollment of non-registered students students paying to attend public high schools of their choice to less than 30%. They would strictly control levels of fees for non-registered students and lower the levels of tuition and incidental fees charged by public high schools.	said that next year it is necessary to regulate education fees, will coordinate with relevant departments to earnestly implement the requirements of the control of the proportion of the school of public high school percent, and strictly control of standards, reducing public school.
CNS_CMN_20061211.0507-S1	2	agile	Bi Jingquan said that next year they will standardize education fees, working with relevant departments to seriously comply with the requirement of controlling the scale of enrollment of non-registered students students paying to attend public high schools of their choice to less than 30%. They would strictly control levels of fees for non-registered students and lower the levels of tuition and incidental fees charged by public high schools.	Bi Jingquan said that next year, and to standardize public high school education fees, with the relevant departments to earnestly implement the proportion of will be controlled below 30 percent, to strictly control the choice of school fees, reduce public high school tuition fees.
CNS_CMN_20061211.0507-S1	2	nightingale	Bi Jingquan said that next year they will standardize education fees, working with relevant departments to seriously comply with the requirement of controlling the scale of enrollment of non-registered students students paying to attend public high schools of their choice to less than 30%. They would strictly control levels of fees for non-registered students and lower the levels of tuition and incidental fees charged by public high schools.	Bi Jingquan, he said that efforts should be made to standardize the education fees next year, in conjunction with relevant departments to earnestly implement the public high school students the proportion of control in 30% the requirements, strict control of the school leavers charging standards, reduce public high school tuition fees.
CNS_CMN_20061211.0507-S1	8	rosetta	&quot;The focus in our work on housing property prices is to stabilize rents for low-rent residential units and the prices of residences built under the 'small apartment' policy and controlled-floorspace and controlled-price commercial housing.&quot;	"Work is focused on property prices to stabilize the low-rent housing and policy housing and, prices of commercial."
CNS_CMN_20061211.0507-S1	8	agile	&quot;The focus in our work on housing property prices is to stabilize rents for low-rent residential units and the prices of residences built under the 'small apartment' policy and controlled-floorspace and controlled-price commercial housing.&quot;	"The focus of the work in real estate prices is to stabilize the low-rent housing rent and housing policies and model, commercial housing prices."
CNS_CMN_20061211.0507-S1	8	nightingale	&quot;The focus in our work on housing property prices is to stabilize rents for low-rent residential units and the prices of residences built under the 'small apartment' policy and controlled-floorspace and controlled-price commercial housing.&quot;	` Real estate prices are the focus of the work of the stability low-rent housing rent, as well as small policy housing and limited, the prices of commodity housing prices. "
CNS_CMN_20061211.0507-S1	4	rosetta	A comprehensive system for publicizing education fees will be implemented.	Full implementation of the education fees of publicity.
CNS_CMN_20061211.0507-S1	4	agile	A comprehensive system for publicizing education fees will be implemented.	Implementation of the education system of notification of charges.
CNS_CMN_20061211.0507-S1	4	nightingale	A comprehensive system for publicizing education fees will be implemented.	The comprehensive implementation of the education fees public announcement system.
GMW_CMN_20061122.0287-S1	4	rosetta	Premier Wen Jiabao and Japanese Prime Minister Abe especially sent messages of congratulation.	Premier Wen Jiabao and Japanese Prime Minister Abe a congratulatory message.
GMW_CMN_20061122.0287-S1	4	agile	Premier Wen Jiabao and Japanese Prime Minister Abe especially sent messages of congratulation.	Premier Wen Jiabao and Japanese Prime Minister Abe sent a message.
GMW_CMN_20061122.0287-S1	1	rosetta	The &quot;Chinese Cultural Festival&quot; currently underway in Japan will last one month, giving the Japanese people a vivid demonstration of the charm of Chinese culture and art.	is the "Chinese Cultural Festival" held in Japan, will last a month, the Japanese people vivid display of Chinese culture and arts.
GMW_CMN_20061122.0287-S1	1	agile	The &quot;Chinese Cultural Festival&quot; currently underway in Japan will last one month, giving the Japanese people a vivid demonstration of the charm of Chinese culture and art.	The "Chinese Cultural Festival" is being held in Japan, will continue for a month, displayed the charm and beauty of Chinese culture to the Japanese people.
GMW_CMN_20061122.0287-S1	1	nightingale	The &quot;Chinese Cultural Festival&quot; currently underway in Japan will last one month, giving the Japanese people a vivid demonstration of the charm of Chinese culture and art.	Japan is being held in the " Chinese Cultural Festival ", which will continue for a month, and the Japanese people vivid display of Chinese culture and art to enchanting charisma.
GMW_CMN_20061122.0287-S1	3	rosetta	Ambassador Wang Yi said that this cultural festival took nearly a year to prepare and that the opening ceremony received enormously warm responses in Japan.	Ambassador Wang Yi said that the festival of last year, the opening ceremony attracted very enthusiastic response in Japan.
GMW_CMN_20061122.0287-S1	3	agile	Ambassador Wang Yi said that this cultural festival took nearly a year to prepare and that the opening ceremony received enormously warm responses in Japan.	Ambassador Wang Yi said that the cultural festival in Japan, took nearly one year to prepare for the opening of the response was very enthusiastic.
GMW_CMN_20061122.0287-S1	3	nightingale	Ambassador Wang Yi said that this cultural festival took nearly a year to prepare and that the opening ceremony received enormously warm responses in Japan.	Members of the Japanese royal palace Gao Yuangong Her Royal Highness Princess, especially in the House of Representatives and Senate, made a special trip to attend the the celebrations, more than 70 members of the House of Representatives and Senate for finding time to come, can be seen.
GMW_CMN_20061122.0287-S1	7	rosetta	I believe that the cultural festival will surely be a complete success. Just as Premier Wen said in his congratulatory message, the Chinese Cultural Festival will become the prelude to the joint celebration by the two nations of the 35th anniversary of the normalization of the Sino-Japanese diplomatic relations in 2007.	I believe that the festival will be a success, as premier Wen said in his message, the Festival of China will become common in the two countries meet the prelude to the 35 anniversary of the normalization of Sino Japanese in 2007.
GMW_CMN_20061122.0287-S1	7	agile	I believe that the cultural festival will surely be a complete success. Just as Premier Wen said in his congratulatory message, the Chinese Cultural Festival will become the prelude to the joint celebration by the two nations of the 35th anniversary of the normalization of the Sino-Japanese diplomatic relations in 2007.	I believe that the cultural festival will be a complete success, just as Premier Wen said in the message, the Chinese Cultural Festival will be the prelude to the two countries celebrate the 35th anniversary of the normalization of Sino-Japanese diplomatic relations in 2007.
GMW_CMN_20061122.0287-S1	7	nightingale	I believe that the cultural festival will surely be a complete success. Just as Premier Wen said in his congratulatory message, the Chinese Cultural Festival will become the prelude to the joint celebration by the two nations of the 35th anniversary of the normalization of the Sino-Japanese diplomatic relations in 2007.	I believe that the cultural festival will be a complete success, as Premier Wen said in his congratulatory remarks, the Chinese Cultural Festival will become the two countries to usher in the year 2007 as a prelude to the 35th anniversary of the normalization of Sino-Japanese relations between China and Japan.
GMW_CMN_20061122.0287-S1	2	rosetta	Both Chinese and Japanese people from all walks of life were overjoyed and excited by the success of the opening concert.	opening concert, the success of the Sino-Japanese people from all walks of both sides deep joy and excitement.
GMW_CMN_20061122.0287-S1	2	agile	Both Chinese and Japanese people from all walks of life were overjoyed and excited by the success of the opening concert.	The opening ceremony of the concert, the successful holding of the people from all walks of life in both joy and excitement.
GMW_CMN_20061122.0287-S1	2	nightingale	Both Chinese and Japanese people from all walks of life were overjoyed and excited by the success of the opening concert.	At the opening ceremony of the successful holding of the concert, so that people from all walks of life in both China and Japan are deeply happy and excited.
XIN_CMN_20061215.0318-S1	3	rosetta	Near the city of Olympia in Oregon, a young man was crushed in his sleep by a large tree blown over by the powerful wind. A 41-year-old woman in Seattle drowned in the basement of her home. Two other people died in traffic accidents caused by trees blown down by the powerful wind.	Oregon near a young man by the wind downed trees of death in their sleep, Seattle a 41 - year-old woman drowned in the basement, two people have died of the wind downed trees caused by traffic accidents.
XIN_CMN_20061215.0318-S1	3	agile	Near the city of Olympia in Oregon, a young man was crushed in his sleep by a large tree blown over by the powerful wind. A 41-year-old woman in Seattle drowned in the basement of her home. Two other people died in traffic accidents caused by trees blown down by the powerful wind.	A young man was blown away by the wind in their sleep, near the city of Olympia, Oregon, Seattle, a 41-year-old woman drowned in the basement at home, and two others died in accidents caused by wind and fallen trees.
XIN_CMN_20061215.0318-S1	3	nightingale	Near the city of Olympia in Oregon, a young man was crushed in his sleep by a large tree blown over by the powerful wind. A 41-year-old woman in Seattle drowned in the basement of her home. Two other people died in traffic accidents caused by trees blown down by the powerful wind.	Oregon Olympia near the city of a young man in his sleep was blown down by strong winds and big trees stoned to, Seattle, a 41 - year-old woman was drowned in the basement at home, and two others died in by the wind knocked down trees caused by traffic accidents.
CNS_CMN_20061214.0033-S1	6	rosetta	According to &quot;A Chronicle of Zhou Enlai&quot; compiled by the Party Literature Research Center of the CPC Central Committee, following the discussion at the expanded meeting of the Secretariat of the CPC Central Committee on July 11, 1956, Zhou Enlai met with Cao Juren three times on July 13, 16, and 19, &quot;accompanied one after another by Shao Lizi, Zhang Zhizhong, Qu Wu, and Chen Yi, among others.&quot;	According to the Central Committee of the Communist Party Literature Research Office of "Zhou Enlai biographical chronology prepared by the" 1956 July 11, through expansion of the discussion of the conference, member of the CPC Central Committee, July 13, 16 and 19, Zhou Enlai Cao Juren was received three times, "by the Tzu, about Zhang Zhizhong, accompanied by Qu Wu and Chen Yi."
CNS_CMN_20061214.0033-S1	6	agile	According to &quot;A Chronicle of Zhou Enlai&quot; compiled by the Party Literature Research Center of the CPC Central Committee, following the discussion at the expanded meeting of the Secretariat of the CPC Central Committee on July 11, 1956, Zhou Enlai met with Cao Juren three times on July 13, 16, and 19, &quot;accompanied one after another by Shao Lizi, Zhang Zhizhong, Qu Wu, and Chen Yi, among others.&quot;	According to an enlarged meeting of the Central Party Literature Research Center of the Zhou Enlai, on July 11, 1956 in the Secretariat of the CPC Central Committee, on July 13, the 16th and the 19th, "accompanied by Shao Lizi, Zhang, Wu, Chen Yi, Zhou Enlai met with Cao Juren on three occasions.
CNS_CMN_20061214.0033-S1	6	nightingale	According to &quot;A Chronicle of Zhou Enlai&quot; compiled by the Party Literature Research Center of the CPC Central Committee, following the discussion at the expanded meeting of the Secretariat of the CPC Central Committee on July 11, 1956, Zhou Enlai met with Cao Juren three times on July 13, 16, and 19, &quot;accompanied one after another by Shao Lizi, Zhang Zhizhong, Qu Wu, and Chen Yi, among others.&quot;	According to the Central Party Literature Research Center compiled by the " Chronicle of Zhou Enlai discussion, July 11, 1956 enlarged meeting of the CPC Central Committee Secretariat, on July 13, 16 and 19, Zhou Enlai three times, Cao Juren, " successively by Shao Yu-ming, Zhang Zhizhong, Qu Wu, Chen Yi, accompanied by ".
CNS_CMN_20061214.0033-S1	1	rosetta	Recently, Kinmen County Magistrate Lee Chu-feng and Lecturer Ding Changfa of the Xiamen University Economics Department proposed, in succession, visions for establishing &quot;one country, two systems of experimental zones,&quot; &quot;a Xia-Kin Special Municipality,&quot; and &quot;cross-Strait experimental zones,&quot; drawing widespread attention.	Recently, Kinmen county magistrate, and Xiamen University economics lecturer proposed the establishment of "one country, two systems zone" and "" and "the two sides of the zone" has triggered widespread concern.
CNS_CMN_20061214.0033-S1	1	agile	Recently, Kinmen County Magistrate Lee Chu-feng and Lecturer Ding Changfa of the Xiamen University Economics Department proposed, in succession, visions for establishing &quot;one country, two systems of experimental zones,&quot; &quot;a Xia-Kin Special Municipality,&quot; and &quot;cross-Strait experimental zones,&quot; drawing widespread attention.	In fact, these are not new.
CNS_CMN_20061214.0033-S1	1	nightingale	Recently, Kinmen County Magistrate Lee Chu-feng and Lecturer Ding Changfa of the Xiamen University Economics Department proposed, in succession, visions for establishing &quot;one country, two systems of experimental zones,&quot; &quot;a Xia-Kin Special Municipality,&quot; and &quot;cross-Strait experimental zones,&quot; drawing widespread attention.	A few days ago, Kinmen county magistrate and the economics department of Xiamen University lecturer Li Zhufeng Ding long hair, proposed the establishment of a " one country, two systems " and " the " special on both sides of the city, " pilot zone " concept triggered widespread concern.
CNS_CMN_20061214.0033-S1	2	rosetta	Actually, none of these are new proposals.	In fact, these are.
CNS_CMN_20061214.0033-S1	2	nightingale	Actually, none of these are new proposals.	As a matter of fact, these are not new.
CNS_CMN_20061214.0033-S1	5	rosetta	In July 1956, Cao Juren, a correspondent especially sent by Singapore's Nanyang Siang Pao to Beijing to perform interviews, received treatment which journalists were simply not entitled to.	In July 1956, Singapore, Nanyang Siang Pau "special correspondent Cao Juren to Beijing in an interview by the reporters not be able to enjoy the treatment.
CNS_CMN_20061214.0033-S1	5	agile	In July 1956, Cao Juren, a correspondent especially sent by Singapore's Nanyang Siang Pao to Beijing to perform interviews, received treatment which journalists were simply not entitled to.	In July 1956, Singapore's Nanyang Siang correspondent Cao Juren went to Beijing, reporters were not able to enjoy the treatment.
CNS_CMN_20061214.0033-S1	5	nightingale	In July 1956, Cao Juren, a correspondent especially sent by Singapore's Nanyang Siang Pao to Beijing to perform interviews, received treatment which journalists were simply not entitled to.	July 1956, singapore's Nanyang Commercial Daily " special correspondent Yan Cao Juren in Beijing, in an interview with reporters was warmly welcomed by of enjoy the treatment.
PDA_CMN_20061122.0274-S1	4	rosetta	The US trade representative and Columbian minister of trade, industry and tourism signed the treaty.	The US trade representative and the Colombian trade, industry and tourism minister to sign on the treaty.
PDA_CMN_20061122.0274-S1	4	agile	The US trade representative and Columbian minister of trade, industry and tourism signed the treaty.	US Trade Representative and the Colombian trade, industry and tourism minister signed the treaty.
PDA_CMN_20061122.0274-S1	4	nightingale	The US trade representative and Columbian minister of trade, industry and tourism signed the treaty.	The US Trade Representative and Colombia trade, industry and tourism minister in the treaty was signed.
PDA_CMN_20061122.0274-S1	5	rosetta	Regarding the difficulties that would occur when the free trade pact was handed over to the new US Congress, Columbian President Uribe said that it was &quot;necessary&quot; that Congress pass this trade agreement.	In the face of free trade treaty will be submitted to the difficulties of the United States Congress, President Uribe that Colombia needs Congress to pass a trade agreement.
PDA_CMN_20061122.0274-S1	5	agile	Regarding the difficulties that would occur when the free trade pact was handed over to the new US Congress, Columbian President Uribe said that it was &quot;necessary&quot; that Congress pass this trade agreement.	In the face of difficulties in the free trade treaty will be submitted to the new US Congress, Colombian President Uribe believes that "the National Assembly passed the trade agreement.
PDA_CMN_20061122.0274-S1	5	nightingale	Regarding the difficulties that would occur when the free trade pact was handed over to the new US Congress, Columbian President Uribe said that it was &quot;necessary&quot; that Congress pass this trade agreement.	In the face of the free trade treaty will be submitted to the new Congress difficulties, the President of Colombia Uribe believes that " the need for the Congress to pass this trade agreement.
CNS_CMN_20061128.1278-S1	4	rosetta	Unemployment rates for young people ages 15 to 24 fell slightly by 0.6% to 10.7%.	Young people aged between 15 and 24 unemployment rate slightly down by 0.6 of a percentage point to 10.7%.
CNS_CMN_20061128.1278-S1	4	agile	Unemployment rates for young people ages 15 to 24 fell slightly by 0.6% to 10.7%.	15-to-24-year-old youth unemployment rate fell slightly by 0.6% to 10.7%.
CNS_CMN_20061128.1278-S1	2	rosetta	He expected the unemployment situation to continue to improve since the internal demand in Hong Kong remains very strong on the eve of the lunar new year.	He estimated that the lunar new year before Hong Kong, domestic demand is still very strong, the unemployment situation would continue to improve.
